record_id,source_system,source_container,item_path,item_name,item_kind,format,size_bytes,created_at,modified_at,source_id,web_url,sha256,text_sha256,classification_level,classification_label,classification_status,proposed_category,editorial_status,duplicate_of,article_association,inspection_scope,rationale,warnings
drive:1jQlAEZCa5_g4f3BhTj2b-PC-mSgA65SmlA2ntmhh17s,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Cópia de Reviews classificação UPF 14/04,Cópia de Reviews classificação UPF 14/04,file,application/vnd.google-apps.document,18010,2026-04-14T22:54:32.223Z,2026-04-14T22:54:32.223Z,1jQlAEZCa5_g4f3BhTj2b-PC-mSgA65SmlA2ntmhh17s,https://docs.google.com/document/d/1jQlAEZCa5_g4f3BhTj2b-PC-mSgA65SmlA2ntmhh17s/edit?usp=drivesdk,,,D,material de discussão,proposed,published_area_editorial_item_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1_24SkXKihgKWPKX-2HXArRB6Lr4czZA4XWNkSRj6EtY,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Cópia de Reviews DRC Conservador 22/03,Cópia de Reviews DRC Conservador 22/03,file,application/vnd.google-apps.document,15985,2026-03-22T16:20:08.593Z,2026-04-01T21:54:15.582Z,1_24SkXKihgKWPKX-2HXArRB6Lr4czZA4XWNkSRj6EtY,https://docs.google.com/document/d/1_24SkXKihgKWPKX-2HXArRB6Lr4czZA4XWNkSRj6EtY/edit?usp=drivesdk,,,D,material de discussão,proposed,published_area_editorial_item_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1f89Y7g6ygj9Y9DThVIKqYbL_-m1pbQRLzUmtNrultXM,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Cópia de Reviews Peptistrong 04/02,Cópia de Reviews Peptistrong 04/02,file,application/vnd.google-apps.document,13583,2026-02-05T00:56:17.707Z,2026-02-05T11:10:38.644Z,1f89Y7g6ygj9Y9DThVIKqYbL_-m1pbQRLzUmtNrultXM,https://docs.google.com/document/d/1f89Y7g6ygj9Y9DThVIKqYbL_-m1pbQRLzUmtNrultXM/edit?usp=drivesdk,,,D,material de discussão,proposed,published_area_editorial_item_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1JcNU28o-wdWk1K5bHxGZ_13Ck1uduatX,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Necessidade cultural x real Proteína,Necessidade cultural x real Proteína,folder,application/vnd.google-apps.folder,,2026-02-18T21:10:53.499Z,2026-02-18T21:10:53.499Z,1JcNU28o-wdWk1K5bHxGZ_13Ck1uduatX,https://drive.google.com/drive/folders/1JcNU28o-wdWk1K5bHxGZ_13Ck1uduatX,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1je7WfOyOrOQ511i3bw4aN_0QM01yKP3t,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Necessidade cultural x real Proteína/7546a7be-64a5-4633-9bc9-5d303ff303b5.png,7546a7be-64a5-4633-9bc9-5d303ff303b5.png,file,image/png,6004955,2026-02-20T18:40:01.149Z,2026-02-17T12:14:14.000Z,1je7WfOyOrOQ511i3bw4aN_0QM01yKP3t,https://drive.google.com/file/d/1je7WfOyOrOQ511i3bw4aN_0QM01yKP3t/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1exN-MP28z7588Uhfc3UVnwNop_SYIYI7VscQAPDPOlg,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Necessidade cultural x real Proteína/Cópia de Cópia de Reviews Necessidades de Proteína 18/02,Cópia de Cópia de Reviews Necessidades de Proteína 18/02,file,application/vnd.google-apps.document,21201,2026-04-02T15:13:01.407Z,2026-04-02T15:13:28.988Z,1exN-MP28z7588Uhfc3UVnwNop_SYIYI7VscQAPDPOlg,https://docs.google.com/document/d/1exN-MP28z7588Uhfc3UVnwNop_SYIYI7VscQAPDPOlg/edit?usp=drivesdk,,,D,material de discussão,proposed,published_area_editorial_item_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1yuYfC0MJ8icUDxJvFWuNNkbCFW5LhlmeQ-scZLj9YT0,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Necessidade cultural x real Proteína/Cópia de Reviews Necessidades de Proteína 18/02,Cópia de Reviews Necessidades de Proteína 18/02,file,application/vnd.google-apps.document,4975036,2026-02-18T21:10:58.579Z,2026-04-02T15:12:55.349Z,1yuYfC0MJ8icUDxJvFWuNNkbCFW5LhlmeQ-scZLj9YT0,https://docs.google.com/document/d/1yuYfC0MJ8icUDxJvFWuNNkbCFW5LhlmeQ-scZLj9YT0/edit?usp=drivesdk,,,D,material de discussão,proposed,published_area_editorial_item_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1ypfM0dkIFQ07PFhINj6yfLCbBHei6O4E,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Necessidade cultural x real Proteína/kwa.png,kwa.png,file,image/png,250491,2026-02-20T18:41:51.768Z,2026-02-17T18:44:03.000Z,1ypfM0dkIFQ07PFhINj6yfLCbBHei6O4E,https://drive.google.com/file/d/1ypfM0dkIFQ07PFhINj6yfLCbBHei6O4E/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1APX-6rMzEdbRDVU_dUdv4tiJJVQjguHM,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Necessidade cultural x real Proteína/TEXTO1-1-600x400-1.png,TEXTO1-1-600x400-1.png,file,image/png,431766,2026-02-20T18:39:28.891Z,2026-02-17T18:14:38.000Z,1APX-6rMzEdbRDVU_dUdv4tiJJVQjguHM,https://drive.google.com/file/d/1APX-6rMzEdbRDVU_dUdv4tiJJVQjguHM/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1GfELG5bLE_nOo449rSKfXstgXNKNMX8UfnbZsqTmznY,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Resposta Clínica Análogos de GLP-1 Cópia 21/01,Resposta Clínica Análogos de GLP-1 Cópia 21/01,file,application/vnd.google-apps.document,13044,2026-01-21T21:37:15.055Z,2026-01-21T21:37:15.055Z,1GfELG5bLE_nOo449rSKfXstgXNKNMX8UfnbZsqTmznY,https://docs.google.com/document/d/1GfELG5bLE_nOo449rSKfXstgXNKNMX8UfnbZsqTmznY/edit?usp=drivesdk,,,D,material de discussão,proposed,published_area_editorial_item_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1bsS1cydgQhrSPJ8lkhv_T7uA14K0qOb8,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030,Reviews DGA 2025-2030,folder,application/vnd.google-apps.folder,,2026-01-14T12:36:29.429Z,2026-01-14T12:36:29.429Z,1bsS1cydgQhrSPJ8lkhv_T7uA14K0qOb8,https://drive.google.com/drive/folders/1bsS1cydgQhrSPJ8lkhv_T7uA14K0qOb8,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1ZFOMjYMHHAS289HtK4gf0ViAVbAk3wr2N1EOC0vfxW0,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/[Revisando] Reviews DGA 2025-2030 Cópia 15/01,[Revisando] Reviews DGA 2025-2030 Cópia 15/01,file,application/vnd.google-apps.document,9604205,2026-01-15T20:45:51.289Z,2026-02-17T17:32:55.321Z,1ZFOMjYMHHAS289HtK4gf0ViAVbAk3wr2N1EOC0vfxW0,https://docs.google.com/document/d/1ZFOMjYMHHAS289HtK4gf0ViAVbAk3wr2N1EOC0vfxW0/edit?usp=drivesdk,,,D,material de discussão,proposed,published_area_editorial_item_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:14AnJevY_-AVwWYmAbRwJI3u2abrZsGXT,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/1992pyramid.jpeg,1992pyramid.jpeg,file,image/jpeg,347659,2026-01-18T21:43:24.038Z,2026-01-18T21:43:00.000Z,14AnJevY_-AVwWYmAbRwJI3u2abrZsGXT,https://drive.google.com/file/d/14AnJevY_-AVwWYmAbRwJI3u2abrZsGXT/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1dY8g2W93a7O_5YML1_KZY2nxEN7kq_Of,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/dga 2000-2025.png,dga 2000-2025.png,file,image/png,1298085,2026-01-15T20:56:08.067Z,2026-01-15T20:58:44.950Z,1dY8g2W93a7O_5YML1_KZY2nxEN7kq_Of,https://drive.google.com/file/d/1dY8g2W93a7O_5YML1_KZY2nxEN7kq_Of/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1snhmiKMc5WruJ0Bh7E1Sj21zFP1bTOfy,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/dga1980.png,dga1980.png,file,image/png,3247436,2026-01-15T20:57:25.570Z,2026-01-18T19:15:30.990Z,1snhmiKMc5WruJ0Bh7E1Sj21zFP1bTOfy,https://drive.google.com/file/d/1snhmiKMc5WruJ0Bh7E1Sj21zFP1bTOfy/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1TyRrQAQRGVtnhlMnYCsE49OQtPgJrhKW,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/dga8595.png,dga8595.png,file,image/png,690251,2026-01-18T21:40:45.807Z,2026-01-10T21:17:18.000Z,1TyRrQAQRGVtnhlMnYCsE49OQtPgJrhKW,https://drive.google.com/file/d/1TyRrQAQRGVtnhlMnYCsE49OQtPgJrhKW/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1kcgB3RQqElrUMM9LsrSzMpt4Pyk_VX5y,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/Dietary goals.png,Dietary goals.png,file,image/png,3111979,2026-01-15T20:57:30.818Z,2026-01-18T19:15:25.405Z,1kcgB3RQqElrUMM9LsrSzMpt4Pyk_VX5y,https://drive.google.com/file/d/1kcgB3RQqElrUMM9LsrSzMpt4Pyk_VX5y/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1MHla3NDFmMmE35BM9T2_HbuGm-Hp-9Ib,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/myplate.jpg,myplate.jpg,file,image/jpeg,376832,2026-01-18T21:45:36.025Z,2026-01-18T21:45:17.000Z,1MHla3NDFmMmE35BM9T2_HbuGm-Hp-9Ib,https://drive.google.com/file/d/1MHla3NDFmMmE35BM9T2_HbuGm-Hp-9Ib/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:10SulbtIw9r_R6iIbJTk3n6ST2ncVPqls,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/MyPyramidFood.png,MyPyramidFood.png,file,image/png,366229,2026-01-18T21:44:47.371Z,2026-01-18T21:44:38.000Z,10SulbtIw9r_R6iIbJTk3n6ST2ncVPqls,https://drive.google.com/file/d/10SulbtIw9r_R6iIbJTk3n6ST2ncVPqls/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:141VYV9zGclssU-gwfTK-jRKj1r0lOULd,google-drive,Reviews,Reviews/Entregas Gabriel/Publicados/Reviews DGA 2025-2030/piramideinvertida.png,piramideinvertida.png,file,image/png,384032,2026-01-18T21:48:30.500Z,2026-01-18T21:47:32.000Z,141VYV9zGclssU-gwfTK-jRKj1r0lOULd,https://drive.google.com/file/d/141VYV9zGclssU-gwfTK-jRKj1r0lOULd/view?usp=drivesdk,,,D,material de discussão,proposed,published_area_supporting_visual_unverified,unverified,,unresolved-metadata-only,drive-metadata,"Está na área Publicados, que contém status mistos; publicação não foi presumida. Snapshot: O item está sob a pasta Publicados, mas o status de publicação não foi validado fora da organização da pasta.",returned_parent_ids
drive:1KmULrzXYC2F_v-pP4i_3-pemew9WBhqPM0tL9xsP5ag,google-drive,Reviews,Reviews/Entregas Gabriel/Reviews Diretrizes Esportiva 13/06,Reviews Diretrizes Esportiva 13/06,file,application/vnd.google-apps.document,1297295,2026-06-13T18:33:18.811Z,2026-06-26T13:56:28.716Z,1KmULrzXYC2F_v-pP4i_3-pemew9WBhqPM0tL9xsP5ag,https://docs.google.com/document/d/1KmULrzXYC2F_v-pP4i_3-pemew9WBhqPM0tL9xsP5ag/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_working_document_or_handoff,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Entregas Gabriel sugere manuscrito ou entrega; prefixos como Cópia/Revisando são preservados, mas não convertidos em status confirmado.",returned_parent_ids
drive:17M7WRpZfKDMtjVQwvlRJawZ8ZBXPngcM,google-drive,Reviews,Reviews/Entregas Gabriel/Sugestões de Temas,Sugestões de Temas,folder,application/vnd.google-apps.folder,,2026-02-01T12:56:44.204Z,2026-02-01T12:56:44.204Z,17M7WRpZfKDMtjVQwvlRJawZ8ZBXPngcM,https://drive.google.com/drive/folders/17M7WRpZfKDMtjVQwvlRJawZ8ZBXPngcM,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:15bXTHFoIf7x4UoV9GCsZOvTw-BKgaAolbx1Y2P_dhFA,google-drive,Reviews,Reviews/Entregas Gabriel/Sugestões de Temas/SUGESTÕES DOS ASSINANTES REVIEWS (30 de dezembro de 2025),SUGESTÕES DOS ASSINANTES REVIEWS (30 de dezembro de 2025),file,application/vnd.google-apps.document,29729,2025-12-30T19:13:07.661Z,2026-04-07T13:36:17.243Z,15bXTHFoIf7x4UoV9GCsZOvTw-BKgaAolbx1Y2P_dhFA,https://docs.google.com/document/d/15bXTHFoIf7x4UoV9GCsZOvTw-BKgaAolbx1Y2P_dhFA/edit?usp=drivesdk,,,D,material de discussão,proposed,topic_backlog_or_editorial_planning,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização e os títulos mensais indicam pauta, sugestões ou planejamento de temas.",returned_parent_ids
drive:1Wf487XA0qlVoYZ9xVpPWucvMl8WLtYzmH7gHMb55Dvw,google-drive,Reviews,Reviews/Entregas Gabriel/Sugestões de Temas/Temas Reviews ABR/26,Temas Reviews ABR/26,file,application/vnd.google-apps.document,6956,2026-04-07T12:47:06.384Z,2026-06-05T20:52:17.901Z,1Wf487XA0qlVoYZ9xVpPWucvMl8WLtYzmH7gHMb55Dvw,https://docs.google.com/document/d/1Wf487XA0qlVoYZ9xVpPWucvMl8WLtYzmH7gHMb55Dvw/edit?usp=drivesdk,,,D,material de discussão,proposed,topic_backlog_or_editorial_planning,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização e os títulos mensais indicam pauta, sugestões ou planejamento de temas.",returned_parent_ids
drive:1NDHGYOMjMvOh0_TocCB5lGuc2Go6xR58wNDIjPfLeX0,google-drive,Reviews,Reviews/Entregas Gabriel/Sugestões de Temas/Temas Reviews DEZ/25,Temas Reviews DEZ/25,file,application/vnd.google-apps.document,3200,2025-11-21T23:52:06.885Z,2025-12-01T12:59:39.839Z,1NDHGYOMjMvOh0_TocCB5lGuc2Go6xR58wNDIjPfLeX0,https://docs.google.com/document/d/1NDHGYOMjMvOh0_TocCB5lGuc2Go6xR58wNDIjPfLeX0/edit?usp=drivesdk,,,D,material de discussão,proposed,topic_backlog_or_editorial_planning,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização e os títulos mensais indicam pauta, sugestões ou planejamento de temas.",returned_parent_ids
drive:18HYAGIrejL3owZsj7p1vNqYQsD44W6f3TM3xuebl4oo,google-drive,Reviews,Reviews/Entregas Gabriel/Sugestões de Temas/Temas Reviews Diretrizes 04/05,Temas Reviews Diretrizes 04/05,file,application/vnd.google-apps.document,12049,2026-05-04T15:37:12.348Z,2026-06-04T12:41:53.830Z,18HYAGIrejL3owZsj7p1vNqYQsD44W6f3TM3xuebl4oo,https://docs.google.com/document/d/18HYAGIrejL3owZsj7p1vNqYQsD44W6f3TM3xuebl4oo/edit?usp=drivesdk,,,D,material de discussão,proposed,topic_backlog_or_editorial_planning,unverified,,unresolved-metadata-only,drive-metadata,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização e os títulos mensais indicam pauta, sugestões ou planejamento de temas.",returned_parent_ids
